,u_m/s,v_m/s,w_m/s,T_degC,CO2_ppm,H2O_ppt
2018-07-16 09:00:00,-3.01103,-2.89214,-0.256833,17.10154688495379,380.749,10.3575
2018-07-16 09:00:00.100000,-2.76245,-2.77432,-0.054677699999999996,17.15594105600013,380.61800000000005,10.3306
2018-07-16 09:00:00.200000,-3.23085,-2.40815,-0.183515,17.27664632107036,380.421,10.3618
2018-07-16 09:00:00.300000,-3.62126,-2.93696,-0.122814,17.285147637462217,380.415,10.3968
2018-07-16 09:00:00.400000,-3.25391,-3.05137,-0.0891944,17.462003227524235,380.56800000000004,10.3937
2018-07-16 09:00:00.500000,-3.13952,-2.9144900000000002,-0.193946,17.351462175505617,380.241,10.4559
2018-07-16 09:00:00.600000,-3.29492,-2.67538,-0.0954427,17.29364907827687,380.48,10.4847
2018-07-16 09:00:00.700000,-3.27864,-3.1455599999999997,-0.245429,17.3786703296704,380.49199999999996,10.4679
2018-07-16 09:00:00.800000,-2.98055,-2.79398,-0.194036,17.33785857620643,380.272,10.5056
2018-07-16 09:00:00.900000,-3.2905900000000003,-2.7559400000000003,-0.206377,17.239242007087114,380.32300000000004,10.5454
2018-07-16 09:00:01,-3.1282900000000002,-3.23462,-0.0809276,17.56405978509713,380.375,10.505
2018-07-16 09:00:01.100000,-3.06204,-3.18796,-0.14962999999999999,17.273245829351765,380.332,10.4937
2018-07-16 09:00:01.200000,-2.80996,-3.12732,-0.150238,17.29364907827687,380.215,10.5298
2018-07-16 09:00:01.300000,-3.60267,-2.6999400000000002,0.26789,17.75631494863842,380.52099999999996,10.475999999999999
2018-07-16 09:00:01.400000,-3.2427099999999998,-2.81638,0.35577,17.827788819875764,380.35699999999997,10.6059
2018-07-16 09:00:01.500000,-3.44728,-2.93974,0.230469,17.15764095596444,380.227,10.6882
2018-07-16 09:00:01.600000,-3.4668,-3.02168,0.167898,17.2698453575411,380.44300000000004,10.6308
2018-07-16 09:00:01.700000,-3.15101,-2.8312,0.12363099999999999,17.42458697891783,380.647,10.5005
2018-07-16 09:00:01.800000,-3.2372900000000002,-2.69665,0.156979,17.463704023331843,380.295,10.5352
2018-07-16 09:00:01.900000,-2.72756,-2.7073400000000003,0.0981496,17.81247225125429,380.11300000000006,10.6194
2018-07-16 09:00:02,-2.95054,-3.2262299999999997,0.0907908,17.737597052177875,380.25300000000004,10.7216
2018-07-16 09:00:02.100000,-2.69785,-3.2892,-0.212984,17.34976170817407,379.981,10.8378
2018-07-16 09:00:02.200000,-3.3671800000000003,-3.15468,0.22833,17.712073618410614,380.17,10.7052
2018-07-16 09:00:02.300000,-3.34004,-2.89277,-0.122421,17.669537050585348,380.30699999999996,10.7558
2018-07-16 09:00:02.400000,-2.86084,-3.07214,0.275562,17.31235268603683,380.05400000000003,10.725
2018-07-16 09:00:02.500000,-3.05876,-3.1848400000000003,0.101181,17.48241310568966,380.274,10.6501
2018-07-16 09:00:02.600000,-2.64832,-2.79217,0.249875,17.45179855719465,380.14300000000003,10.5889
2018-07-16 09:00:02.700000,-2.83445,-2.91837,0.0477584,17.44839704023343,380.4,10.5996
2018-07-16 09:00:02.800000,-2.5848,-3.06461,0.203913,17.521534042044948,380.069,10.6331
2018-07-16 09:00:02.900000,-2.6818400000000002,-3.01418,0.06190269999999999,17.370167644629078,380.35400000000004,10.675999999999998
2018-07-16 09:00:03,-3.01324,-2.96417,-0.047786300000000004,17.370167644629078,380.176,10.6444
2018-07-16 09:00:03.100000,-3.1236599999999997,-2.75465,0.0902431,17.402478509714967,380.477,10.5929
2018-07-16 09:00:03.200000,-2.832,-3.07293,0.04140630000000001,17.62019852882628,380.342,10.6068
2018-07-16 09:00:03.300000,-2.82353,-2.6509099999999997,-0.032411,17.846509617873096,380.31,10.665999999999999
2018-07-16 09:00:03.400000,-2.4129400000000003,-2.78687,0.157156,17.74440349030499,380.31199999999995,10.7376
2018-07-16 09:00:03.500000,-2.91385,-3.18126,0.09905080000000001,17.790349030498533,380.22900000000004,10.754000000000001
2018-07-16 09:00:03.600000,-2.67901,-3.7974900000000003,0.156033,17.42458697891783,380.295,10.7263
2018-07-16 09:00:03.700000,-3.69359,-3.3300199999999998,0.238957,17.662731488393888,380.09,10.7202
2018-07-16 09:00:03.800000,-3.6573300000000004,-2.42821,0.226927,17.769928342490914,380.161,10.7011
2018-07-16 09:00:03.900000,-3.66531,-2.3519099999999997,-0.27519299999999997,17.844807702261505,380.119,10.7969
2018-07-16 09:00:04,-3.3813199999999997,-2.58682,-0.675995,17.45179855719465,380.11300000000006,10.8433
2018-07-16 09:00:04.100000,-3.00141,-2.62022,0.37859,17.553853323080943,380.144,10.7471
2018-07-16 09:00:04.200000,-2.94487,-2.60341,-0.00296542,17.769928342490914,380.164,10.8142
2018-07-16 09:00:04.300000,-2.8613,-2.59994,0.192271,17.642315279602713,379.923,10.8613
2018-07-16 09:00:04.400000,-2.90512,-2.86594,0.552876,17.87033695901016,379.852,10.8845
2018-07-16 09:00:04.500000,-3.2107799999999997,-2.66771,0.624474,18.02523845357547,380.038,10.8592
2018-07-16 09:00:04.600000,-3.83835,-3.0948700000000002,0.1349,17.213740446826762,379.87,10.933
2018-07-16 09:00:04.700000,-3.3974900000000003,-2.7607,0.217888,17.03696042612279,380.037,10.8611
2018-07-16 09:00:04.800000,-3.4569699999999997,-2.8380900000000002,0.350128,17.560657611184183,380.38599999999997,10.595999999999998
2018-07-16 09:00:04.900000,-3.18142,-2.99439,0.540032,17.446696289218096,380.186,10.7191
2018-07-16 09:00:05,-4.26871,-2.33053,0.0312621,17.77333174072311,380.371,10.6169
2018-07-16 09:00:05.100000,-3.80738,-2.47625,0.231686,16.885720267956742,380.13800000000003,10.7034
2018-07-16 09:00:05.200000,-3.96559,-2.2328,0.0929575,16.67846635610772,380.355,10.5803
2018-07-16 09:00:05.300000,-4.10842,-2.13061,0.28574499999999997,16.773590101927084,380.56300000000005,10.4102
2018-07-16 09:00:05.400000,-3.8693400000000002,-2.20037,0.261254,17.358264094601054,380.56800000000004,10.3392
2018-07-16 09:00:05.500000,-4.29087,-2.2532799999999997,0.269332,17.11344517439079,380.461,10.4124
2018-07-16 09:00:05.600000,-4.1132,-2.3647,0.359713,17.723984414815163,380.32300000000004,10.4853
2018-07-16 09:00:05.700000,-4.20717,-2.04477,0.0906873,17.603186215957976,380.24300000000005,10.5601
2018-07-16 09:00:05.800000,-3.88156,-2.57459,0.149036,17.712073618410614,380.12699999999995,10.7324
2018-07-16 09:00:05.900000,-3.86533,-2.49605,0.108616,17.696760095656145,379.9,10.7738
2018-07-16 09:00:06,-4.2378599999999995,-2.18161,-0.24092399999999997,17.8226832522098,380.085,10.8228
2018-07-16 09:00:06.100000,-3.7906199999999997,-2.48687,-0.324602,17.45349932314059,379.846,10.8744
2018-07-16 09:00:06.200000,-3.97879,-2.19658,-0.141172,17.69165567765566,379.92199999999997,10.8207
