,u_m/s,v_m/s,w_m/s,T_degC,CO2_ppm,H2O_ppt
2018-07-17 12:00:00,-1.09425,0.13743,-0.222111,14.792812589584344,375.778,14.0664
2018-07-17 12:00:00.100000,-1.49245,-0.00518932,-0.13802799999999998,14.770804469760378,375.6,14.0706
2018-07-17 12:00:00.200000,-1.4553399999999999,-0.317407,0.106839,14.67600987667231,375.625,14.0638
2018-07-17 12:00:00.300000,-1.64747,-0.428868,-0.023,14.757261429467349,375.659,14.0734
2018-07-17 12:00:00.400000,-1.87896,-0.395812,0.0708483,14.63031091734365,375.61800000000005,14.0751
2018-07-17 12:00:00.500000,-1.7802900000000002,-0.403089,-0.047385000000000004,14.65569878016015,375.61400000000003,14.0779
2018-07-17 12:00:00.600000,-1.76577,-0.449809,-0.098406,14.650621118012452,375.92699999999996,14.0689
2018-07-17 12:00:00.700000,-1.65832,-0.383912,-0.0917192,14.73864026915112,375.726,14.0579
2018-07-17 12:00:00.800000,-1.5885799999999999,-0.59951,-0.199733,14.701399755136208,375.62800000000004,14.0655
2018-07-17 12:00:00.900000,-1.61198,-0.680541,0.11838900000000001,14.821593707696252,375.694,14.0712
2018-07-17 12:00:01,-1.7142400000000002,-0.6213989999999999,0.21405100000000002,14.777576109352594,375.538,14.0786
2018-07-17 12:00:01.100000,-1.7279099999999998,-0.618499,0.0834582,14.770804469760378,375.52,14.0986
2018-07-17 12:00:01.200000,-1.6488599999999998,-0.700387,-0.0048766999999999994,14.80466346402693,375.478,14.1043
2018-07-17 12:00:01.300000,-1.6191799999999998,-0.61548,-0.0588846,14.689551005832982,375.25800000000004,14.1184
2018-07-17 12:00:01.400000,-1.40146,-0.637541,-0.147387,14.77588319198918,375.504,14.1278
2018-07-17 12:00:01.500000,-1.63487,-0.630259,0.0780416,14.896092692407308,375.684,14.1326
2018-07-17 12:00:01.600000,-1.68325,-0.513885,0.10238,14.813128523650278,375.19599999999997,14.1325
2018-07-17 12:00:01.700000,-1.39259,-0.35080900000000004,0.0380116,14.904559095795548,375.289,14.1501
2018-07-17 12:00:01.800000,-1.38178,-0.481304,0.164982,14.85206940048181,375.066,14.15
2018-07-17 12:00:01.900000,-1.55873,-0.47733100000000006,0.0831539,14.843603768514129,375.29699999999997,14.1706
2018-07-17 12:00:02,-1.4051,-0.62638,0.11594600000000001,14.855455688107156,375.587,14.1819
2018-07-17 12:00:02.100000,-1.48813,-0.6401140000000001,0.07066460000000001,14.928265687211422,375.349,14.1669
2018-07-17 12:00:02.200000,-1.39596,-0.6554409999999999,0.011112,14.880853479853556,375.175,14.1802
2018-07-17 12:00:02.300000,-1.3115299999999999,-0.616099,0.061859000000000004,14.882546705785103,375.18,14.1941
2018-07-17 12:00:02.400000,-1.38327,-0.654337,-0.043301599999999996,14.919798935439644,375.275,14.2122
2018-07-17 12:00:02.500000,-1.24504,-0.676319,-0.142317,14.999391314301647,375.17199999999997,14.2261
2018-07-17 12:00:02.600000,-1.22528,-0.868574,-0.0769625,15.034957420070839,374.876,14.2449
2018-07-17 12:00:02.700000,-1.21189,-0.889716,-0.06601019999999999,14.957053573916994,374.85699999999997,14.2856
2018-07-17 12:00:02.800000,-1.18204,-0.84034,0.0400977,15.021408168597816,374.94199999999995,14.3039
2018-07-17 12:00:02.900000,-1.07112,-0.85795,-0.0680713,14.965520873148535,374.759,14.3143
2018-07-17 12:00:03,-0.901804,-0.881591,0.235328,15.004472052177903,374.76199999999994,14.3346
2018-07-17 12:00:03.100000,-1.03988,-0.819166,0.09663889999999999,15.099320714385328,374.591,14.3465
2018-07-17 12:00:03.200000,-0.9715799999999999,-0.93734,0.09673639999999999,15.184020208731454,374.44,14.3724
2018-07-17 12:00:03.300000,-0.820051,-1.18323,0.027616599999999998,15.563626674729335,374.48,14.4121
2018-07-17 12:00:03.400000,-0.919734,-1.2457799999999999,0.270478,15.55515059125662,373.67900000000003,14.4644
2018-07-17 12:00:03.500000,-0.775526,-1.37668,0.08806189999999998,15.278898413859679,373.649,14.5567
2018-07-17 12:00:03.600000,-0.948425,-1.1316700000000002,0.397592,15.463616817964692,373.89099999999996,14.6077
2018-07-17 12:00:03.700000,-0.634994,-1.4185299999999998,0.283073,15.251788762641354,373.996,14.6484
2018-07-17 12:00:03.800000,-0.79715,-1.3417,0.43899399999999994,15.18063199006616,373.969,14.6849
2018-07-17 12:00:03.900000,-0.788945,-1.32348,0.166273,15.121341385969117,374.82,14.6917
2018-07-17 12:00:04,-0.9358209999999999,-1.1527100000000001,0.239306,14.951973254101063,375.034,14.654000000000002
2018-07-17 12:00:04.100000,-0.8913969999999999,-1.0700399999999999,0.169702,14.980762325310536,374.965,14.6184
2018-07-17 12:00:04.200000,-0.876128,-1.01436,0.175041,14.970601312410452,374.70599999999996,14.5901
2018-07-17 12:00:04.300000,-0.941349,-1.0184799999999998,0.159878,14.931652422758418,374.96,14.5788
2018-07-17 12:00:04.400000,-0.869309,-0.9785290000000001,0.277433,15.084076126771777,374.916,14.5656
2018-07-17 12:00:04.500000,-0.88774,-0.8796010000000001,0.316783,15.165385252428791,374.64,14.5567
2018-07-17 12:00:04.600000,-0.8427479999999999,-0.923199,0.39473,15.053588160933373,374.847,14.569
2018-07-17 12:00:04.700000,-0.823623,-0.988874,0.31888,14.999391314301647,374.32099999999997,14.5772
2018-07-17 12:00:04.800000,-0.775371,-0.9979040000000001,0.28580700000000003,14.926572326903283,374.75199999999995,14.6061
2018-07-17 12:00:04.900000,-0.779713,-0.9355049999999999,0.386843,14.946892979077063,375.10400000000004,14.6025
2018-07-17 12:00:05,-0.756525,-0.968198,0.502785,15.063750637044166,375.37800000000004,14.5696
2018-07-17 12:00:05.100000,-0.762713,-1.02614,0.477358,15.08068849538148,375.17400000000004,14.5435
2018-07-17 12:00:05.200000,-0.857607,-0.966335,0.199098,15.0315700773412,374.542,14.5472
2018-07-17 12:00:05.300000,-0.8552360000000001,-1.11315,0.136613,14.923185621217499,374.62699999999995,14.5778
2018-07-17 12:00:05.400000,-0.9279219999999999,-1.1264,0.302201,14.9248789715719,375.077,14.5817
2018-07-17 12:00:05.500000,-0.926739,-0.922441,0.166923,15.065444400481795,375.01,14.5689
2018-07-17 12:00:05.600000,-0.8966290000000001,-0.830932,0.13259500000000002,15.265343428989581,374.858,14.5554
2018-07-17 12:00:05.700000,-1.00128,-0.6966479999999999,-0.07763339999999999,15.109483996755102,374.17699999999996,14.5695
2018-07-17 12:00:05.800000,-0.892483,-0.865693,-0.0122509,14.757261429467349,374.30300000000005,14.6029
2018-07-17 12:00:05.900000,-1.06731,-0.72649,0.035995400000000004,14.801277475016036,375.17900000000003,14.5854
2018-07-17 12:00:06,-0.81301,-0.832564,0.26127100000000003,15.143362898650253,375.32800000000003,14.538
2018-07-17 12:00:06.100000,-0.7636029999999999,-0.86964,0.326104,15.175549699394821,375.22,14.5092
2018-07-17 12:00:06.200000,-0.909853,-0.8212360000000001,0.22719099999999998,14.725097985348043,375.009,14.4722
2018-07-17 12:00:06.300000,-0.8639680000000001,-0.73112,0.291718,15.051894432333938,375.334,14.4548
2018-07-17 12:00:06.400000,-1.05962,-0.8515879999999999,0.275953,14.931652422758418,375.103,14.4308
2018-07-17 12:00:06.500000,-0.995606,-0.854656,0.276991,14.82836594451743,375.371,14.4293
2018-07-17 12:00:06.600000,-0.908919,-0.9689030000000001,0.31243899999999997,14.716634219720504,375.39099999999996,14.3891
2018-07-17 12:00:06.700000,-0.892065,-0.908035,0.350461,14.824979816153188,375.784,14.3804
2018-07-17 12:00:06.800000,-0.983648,-0.921866,0.399823,14.78265489130439,375.935,14.3428
2018-07-17 12:00:06.900000,-1.01967,-0.799637,0.250264,14.796198528826267,375.24300000000005,14.3191
2018-07-17 12:00:07,-0.9526180000000001,-0.9203809999999999,0.329283,14.891012910097118,375.18300000000005,14.3209
2018-07-17 12:00:07.100000,-1.01515,-0.9169309999999999,0.21741100000000002,14.736947466256538,375.35900000000004,14.3518
2018-07-17 12:00:07.200000,-0.9758959999999999,-0.9723209999999999,0.19580799999999998,14.701399755136208,375.346,14.344000000000001
2018-07-17 12:00:07.300000,-1.27587,-0.9350129999999999,0.16556700000000002,14.728483526437287,375.409,14.318
2018-07-17 12:00:07.400000,-1.1301299999999999,-1.00311,0.257733,14.650621118012452,375.233,14.292
2018-07-17 12:00:07.500000,-1.19069,-0.911061,0.0842029,14.654006221133955,375.283,14.2685
2018-07-17 12:00:07.600000,-1.1095,-0.9295889999999999,0.061885300000000004,14.684473045070888,375.356,14.2479
2018-07-17 12:00:07.700000,-1.20379,-0.947189,0.209144,14.604924174331245,375.48900000000003,14.2322
2018-07-17 12:00:07.800000,-1.26152,-0.954642,0.222913,14.554154047718669,375.781,14.21
2018-07-17 12:00:07.900000,-1.27975,-1.04421,0.265735,14.632003406693002,375.523,14.1842
2018-07-17 12:00:08,-1.4378799999999998,-1.05735,0.19132000000000002,14.621848545250145,375.652,14.1641
2018-07-17 12:00:08.100000,-0.9264879999999999,-1.23265,0.11947,14.56938461538465,375.43,14.1577
2018-07-17 12:00:08.200000,-0.858726,-1.10322,0.284182,14.665854238831798,375.74199999999996,14.1483
2018-07-17 12:00:08.300000,-0.870091,-1.15431,0.278303,14.78265489130439,375.589,14.1412
2018-07-17 12:00:08.400000,-1.0186,-0.859376,0.187177,14.589692666029748,375.483,14.1181
2018-07-17 12:00:08.500000,-1.02805,-0.8631049999999999,0.231512,14.591385035933342,375.44800000000004,14.1194
2018-07-17 12:00:08.600000,-1.05582,-0.8335959999999999,0.23486500000000002,14.560923139134445,375.597,14.1029
2018-07-17 12:00:08.700000,-0.990295,-0.8786440000000001,0.261992,14.582923236184172,375.755,14.1014
2018-07-17 12:00:08.800000,-0.933141,-0.903925,0.263862,14.588000301102909,375.77099999999996,14.0897
2018-07-17 12:00:08.900000,-0.8316040000000001,-0.924625,0.26456,14.554154047718669,375.666,14.083
2018-07-17 12:00:09,-0.887598,-0.9628399999999999,0.191618,14.518617624223566,375.749,14.0696
2018-07-17 12:00:09.100000,-0.8244020000000001,-0.8962829999999999,0.149501,14.589692666029748,375.59,14.0595
2018-07-17 12:00:09.200000,-0.7402770000000001,-0.9237110000000001,0.26612800000000003,14.603231764612133,375.76599999999996,14.0534
2018-07-17 12:00:09.300000,-0.690901,-0.9152170000000001,0.269532,14.745411530498473,375.92400000000004,14.0532
2018-07-17 12:00:09.400000,-0.816553,-0.907759,0.369857,14.770804469760378,375.45300000000003,14.05
2018-07-17 12:00:09.500000,-0.945633,-0.9576889999999999,0.32106599999999996,14.802970467032992,375.333,14.0812
2018-07-17 12:00:09.600000,-0.9145409999999999,-0.995619,0.369612,14.65569878016015,375.19300000000004,14.0968
2018-07-17 12:00:09.700000,-0.7878470000000001,-1.04614,0.41692399999999996,14.896092692407308,375.162,14.1239
2018-07-17 12:00:09.800000,-0.823666,-0.84854,0.339129,14.637080904602556,375.381,14.1442
2018-07-17 12:00:09.900000,-0.9626979999999999,-0.921624,0.286773,14.80466346402693,375.28,14.1467
2018-07-17 12:00:10,-0.8959889999999999,-1.03093,0.245525,14.89778596313107,374.949,14.1691
2018-07-17 12:00:10.100000,-0.9268620000000001,-1.0749799999999998,0.178707,14.85376254180602,374.97900000000004,14.210999999999999
2018-07-17 12:00:10.200000,-1.0237399999999999,-0.999433,0.13793699999999998,14.733561875398209,375.218,14.2291
2018-07-17 12:00:10.300000,-0.887682,-1.07579,0.258259,14.841910657051358,375.495,14.2279
2018-07-17 12:00:10.400000,-1.0656299999999999,-0.9568399999999999,0.0025755,14.747104358277511,375.32099999999997,14.2248
2018-07-17 12:00:10.500000,-1.12547,-0.8817649999999999,-0.0407649,14.681087762780749,375.349,14.2061
2018-07-17 12:00:10.600000,-1.13903,-0.970556,-0.0789866,14.657391344163102,375.335,14.1954
2018-07-17 12:00:10.700000,-0.906719,-0.875124,0.068215,14.73864026915112,375.51,14.1905
2018-07-17 12:00:10.800000,-0.9785440000000001,-0.84909,0.0554953,14.714941481525841,375.389,14.181
2018-07-17 12:00:10.900000,-0.782796,-0.7388859999999999,0.10450599999999999,14.726790753404202,375.338,14.18
2018-07-17 12:00:11,-0.8412620000000001,-0.882992,0.06905130000000001,14.777576109352594,375.311,14.1863
2018-07-17 12:00:11.100000,-0.9243870000000001,-0.990325,0.0901158,14.808049472945527,375.38300000000004,14.1863
2018-07-17 12:00:11.200000,-0.905071,-0.87093,-0.044371600000000004,14.591385035933342,375.551,14.1833
2018-07-17 12:00:11.300000,-0.744232,-0.8525879999999999,-0.021448099999999998,14.664161649944276,375.68800000000005,14.1731
2018-07-17 12:00:11.400000,-0.708237,-0.87516,-0.00582436,14.806356465997794,375.755,14.1519
2018-07-17 12:00:11.500000,-0.8432290000000001,-0.830875,-0.06742619999999999,14.610001433349225,375.585,14.1313
2018-07-17 12:00:11.600000,-0.711086,-0.8241229999999999,-0.00325975,14.589692666029748,375.661,14.1248
2018-07-17 12:00:11.700000,-0.769621,-0.860668,0.121101,14.721712464166217,375.26800000000003,14.1181
2018-07-17 12:00:11.800000,-0.8405370000000001,-0.836995,0.132452,14.818207619147188,375.211,14.1233
2018-07-17 12:00:11.900000,-0.9380620000000001,-0.8871680000000001,0.04366130000000001,14.665854238831798,375.154,14.147
