,u_m/s,v_m/s,w_m/s,T_degC,CO2_ppm,H2O_ppt
2018-07-17 10:00:00,-0.693866,-4.30675,-0.192949,17.04885739170254,377.079,12.6978
2018-07-17 10:00:00.100000,-0.687615,-4.16686,-0.27564,16.996172681259054,377.036,12.7008
2018-07-17 10:00:00.200000,-0.707991,-4.41876,-0.362848,17.086249442586336,376.89,12.7056
2018-07-17 10:00:00.300000,-1.02442,-4.32475,-0.306615,17.10154688495379,377.116,12.7096
2018-07-17 10:00:00.400000,-0.774101,-4.91265,-0.358335,17.001270992594414,377.163,12.715
2018-07-17 10:00:00.500000,-0.9492719999999999,-4.52427,-0.5036229999999999,17.10834587762787,377.025,12.7194
2018-07-17 10:00:00.600000,-0.679045,-4.5452699999999995,-0.348454,17.081150384714988,376.981,12.7217
2018-07-17 10:00:00.700000,-0.38119899999999995,-4.37587,-0.380325,17.10154688495379,377.036,12.7269
2018-07-17 10:00:00.800000,-1.0330700000000002,-4.410830000000001,-0.289671,17.12024430641827,376.87199999999996,12.7297
2018-07-17 10:00:00.900000,-0.950715,-4.20739,-0.203425,17.07775103768512,376.86199999999997,12.7323
2018-07-17 10:00:01,-0.878923,-4.2851300000000005,-0.021733199999999998,17.123643902293395,376.972,12.7432
2018-07-17 10:00:01.100000,-0.886976,-4.2949,0.0543501,17.11344517439079,376.85400000000004,12.7469
2018-07-17 10:00:01.200000,-0.604537,-4.36331,0.30341399999999996,17.183140052655745,376.829,12.7482
2018-07-17 10:00:01.300000,-0.8745700000000001,-4.2640400000000005,0.534803,17.27664632107036,376.881,12.7687
2018-07-17 10:00:01.400000,-1.4953,-4.40014,-0.00397798,17.106646121994004,376.593,12.8058
2018-07-17 10:00:01.500000,-1.5280799999999999,-4.4061900000000005,-0.281911,17.059054984870215,376.577,12.8327
2018-07-17 10:00:01.600000,-1.66293,-4.381959999999999,-0.44364,17.0471578102605,376.69800000000004,12.7947
2018-07-17 10:00:01.700000,-1.40672,-4.3802,-0.37943499999999997,17.133842809364637,376.881,12.78
2018-07-17 10:00:01.800000,-1.49079,-4.25814,-0.447906,17.09304825609172,376.884,12.776
2018-07-17 10:00:01.900000,-1.40564,-4.28638,-0.335353,17.052256569517453,376.95599999999996,12.7597
2018-07-17 10:00:02,-1.26729,-4.15755,-0.121565,17.19844004817645,376.99,12.7525
2018-07-17 10:00:02.100000,-1.1444299999999998,-3.9068099999999997,-0.1003,17.19844004817645,376.88699999999994,12.7364
2018-07-17 10:00:02.200000,-1.4847,-4.26169,0.1183,17.25284329710155,376.716,12.753
2018-07-17 10:00:02.300000,-1.4182700000000001,-4.14176,-0.0704023,17.193340004877427,376.77,12.7832
2018-07-17 10:00:02.400000,-1.21418,-4.18043,-0.027020699999999998,17.20354013626769,376.48400000000004,12.8007
2018-07-17 10:00:02.500000,-1.37436,-4.05302,-0.0439099,17.26814512910107,376.668,12.8235
2018-07-17 10:00:02.600000,-1.20435,-3.92659,-0.24331399999999997,17.220540753404237,376.551,12.8232
2018-07-17 10:00:02.700000,-1.0734299999999999,-3.99526,0.024273,17.23414160545076,376.58,12.8356
2018-07-17 10:00:02.800000,-0.9767049999999999,-3.92547,-0.24283200000000002,17.222240842490862,376.64099999999996,12.8358
2018-07-17 10:00:02.900000,-1.21571,-3.95925,-0.194884,17.23244148152571,376.56699999999995,12.8409
2018-07-17 10:00:03,-1.3549200000000001,-3.9486,-0.441902,17.29194878015994,376.66,12.8572
2018-07-17 10:00:03.100000,-1.36973,-4.11249,-0.401455,17.285147637462217,376.653,12.8617
2018-07-17 10:00:03.200000,-1.40234,-4.11466,-0.355736,17.3531626478142,376.483,12.8658
2018-07-17 10:00:03.300000,-1.32321,-3.89659,-0.344622,17.235841734352675,376.56199999999995,12.8816
2018-07-17 10:00:03.400000,-0.859893,-4.25322,-0.012007700000000001,17.297049689440996,376.43800000000005,12.8855
2018-07-17 10:00:03.500000,-1.32226,-4.198259999999999,-0.23739000000000002,17.393975476289995,376.644,12.9011
2018-07-17 10:00:03.600000,-1.36311,-4.63662,-0.33323,17.45520009406357,376.348,12.919
2018-07-17 10:00:03.700000,-1.3320100000000001,-4.49031,0.0953247,17.404179131330693,376.469,12.9295
2018-07-17 10:00:03.800000,-1.12483,-4.21877,0.140262,17.42798835652576,376.37,12.9379
2018-07-17 10:00:03.900000,-1.55445,-4.46621,-0.413662,17.305551304447363,376.48400000000004,12.9366
2018-07-17 10:00:04,-1.25925,-4.37193,-0.283854,17.31745377448641,376.256,12.9391
2018-07-17 10:00:04.100000,-1.24367,-4.33363,-0.703268,17.263044473642367,376.26099999999997,12.9647
2018-07-17 10:00:04.200000,-1.02837,-4.3562,-0.654487,17.356563607361863,376.17400000000004,12.9822
2018-07-17 10:00:04.300000,-1.1948299999999998,-4.114330000000001,-0.715734,17.26474468715162,376.478,12.9717
2018-07-17 10:00:04.400000,-1.8253700000000002,-3.9744300000000004,-0.314198,17.540244985766094,376.256,12.9756
2018-07-17 10:00:04.500000,-1.21193,-3.85768,-0.760199,17.344660336040818,376.301,13.0214
2018-07-17 10:00:04.600000,-1.44502,-3.8162300000000005,-0.31790100000000004,17.26474468715162,375.99300000000005,13.0565
2018-07-17 10:00:04.700000,-1.4890299999999999,-3.97764,-0.434109,17.2953493813705,376.30199999999996,13.0364
2018-07-17 10:00:04.800000,-1.27664,-4.00254,-0.471325,17.327656085762158,376.39300000000003,12.9945
2018-07-17 10:00:04.900000,-1.0411299999999999,-4.12643,-0.21223699999999998,17.468806440615538,376.491,12.9759
2018-07-17 10:00:05,-1.46674,-4.124619999999999,0.0382467,17.513029266702517,376.16,12.9749
2018-07-17 10:00:05.100000,-1.19268,-3.97396,-0.0412357,17.42798835652576,375.934,13.0282
2018-07-17 10:00:05.200000,-1.2287,-3.72166,-0.0201901,17.422886297579282,376.186,13.0552
2018-07-17 10:00:05.300000,-1.41824,-3.86703,-0.16726300000000002,17.42798835652576,376.151,13.0666
2018-07-17 10:00:05.400000,-1.30528,-3.6956,0.00948018,17.477310568960036,375.97900000000004,13.0728
2018-07-17 10:00:05.500000,-1.16787,-3.46066,0.08789,17.429689052795084,376.16,13.0742
2018-07-17 10:00:05.600000,-1.44694,-3.23398,-0.19604000000000002,17.397376674729344,376.29,13.0642
2018-07-17 10:00:05.700000,-1.1973200000000002,-3.2871099999999998,0.0776998,17.475609733337365,376.07300000000004,13.0601
2018-07-17 10:00:05.800000,-0.933991,-3.7492099999999997,0.0640498,17.49091743311044,376.20300000000003,13.0493
2018-07-17 10:00:05.900000,-1.087,-3.4594699999999996,0.18098499999999998,17.569163083293574,376.091,13.0573
2018-07-17 10:00:06,-0.9490290000000001,-3.59406,-0.174609,17.499421884953847,376.043,13.0792
2018-07-17 10:00:06.100000,-0.948866,-3.93445,-0.25963,17.439893334925955,376.0,13.1037
2018-07-17 10:00:06.200000,-1.09066,-3.8114199999999996,-0.217414,17.429689052795084,376.355,13.0974
2018-07-17 10:00:06.300000,-1.21479,-4.40698,0.0538462,17.225641035594947,376.02099999999996,13.0676
2018-07-17 10:00:06.400000,-1.0317399999999999,-4.19149,-0.00577368,17.28174709597465,376.319,13.0488
2018-07-17 10:00:06.500000,-1.4435799999999999,-4.078790000000001,-0.095506,17.35996458681717,376.49,13.0046
2018-07-17 10:00:06.600000,-1.3342,-4.21467,-0.028895,17.412682314062806,376.084,13.0082
2018-07-17 10:00:06.700000,-1.2926600000000001,-3.99215,-0.0955807,17.278346574394902,376.45300000000003,13.0109
2018-07-17 10:00:06.800000,-0.973052,-3.98935,-0.169175,17.229041248606507,376.334,13.0589
2018-07-17 10:00:06.900000,-1.01281,-4.37924,0.00823975,17.179740108397027,376.408,13.0126
2018-07-17 10:00:07,-1.38888,-4.0686,0.16634000000000002,17.327656085762158,376.745,12.9764
2018-07-17 10:00:07.100000,-1.36483,-4.15605,0.0657447,17.254543480749362,376.555,12.9332
2018-07-17 10:00:07.200000,-1.50684,-4.29277,0.081241,17.278346574394902,376.29,12.9463
2018-07-17 10:00:07.300000,-1.64943,-4.17963,-0.0158166,17.21884066929448,376.38800000000003,12.9603
2018-07-17 10:00:07.400000,-1.74385,-4.211469999999999,0.0682421,17.128743333432908,376.74300000000005,12.925
2018-07-17 10:00:07.500000,-1.2824799999999998,-4.39767,-0.150923,17.17634018404607,376.89599999999996,12.8509
2018-07-17 10:00:07.600000,-1.35626,-4.5372900000000005,-0.129227,17.13724248487017,376.811,12.8222
2018-07-17 10:00:07.700000,-1.27219,-4.62245,0.279106,17.212040382624593,376.69,12.835999999999999
2018-07-17 10:00:07.800000,-0.784127,-4.4692,0.18195899999999998,17.215440516005742,376.541,12.850999999999999
2018-07-17 10:00:07.900000,-1.0949799999999998,-4.53217,0.13488,17.393975476289995,376.59,12.8685
2018-07-17 10:00:08,-1.31775,-4.209919999999999,0.391171,17.400777893076054,376.654,12.8826
2018-07-17 10:00:08.100000,-1.3557,-4.38684,0.543661,17.865231018076145,376.408,12.9126
2018-07-17 10:00:08.200000,-1.33038,-3.97149,0.653363,17.715476678213065,376.039,12.9996
2018-07-17 10:00:08.300000,-1.5500399999999999,-4.26403,0.277503,17.45520009406357,375.43199999999996,13.1383
2018-07-17 10:00:08.400000,-1.24651,-4.253830000000001,-0.08545219999999999,17.142342035455556,375.664,13.1755
2018-07-17 10:00:08.500000,-1.00652,-4.33766,-0.16911400000000001,17.172940279602585,376.267,13.0819
2018-07-17 10:00:08.600000,-1.55609,-4.28143,0.17372100000000001,17.273245829351765,376.68199999999996,12.9868
2018-07-17 10:00:08.700000,-1.23337,-4.25598,-0.0389344,17.297049689440996,376.35400000000004,12.9684
2018-07-17 10:00:08.800000,-1.2166299999999999,-4.21221,-0.29736599999999996,17.164440605590016,376.338,12.9736
2018-07-17 10:00:08.900000,-1.39986,-4.22326,-0.166934,17.19164000039825,376.436,12.9591
2018-07-17 10:00:09,-1.37606,-4.230180000000001,-0.311031,17.21884066929448,376.68,12.9194
2018-07-17 10:00:09.100000,-0.942572,-4.3682300000000005,-0.0365786,17.133842809364637,376.545,12.9181
2018-07-17 10:00:09.200000,-0.915897,-4.43982,0.05132330000000001,17.283447364229914,376.45300000000003,12.9156
2018-07-17 10:00:09.300000,-0.958002,-4.31608,-0.24492399999999998,17.308951985288274,376.652,12.8907
2018-07-17 10:00:09.400000,-0.963304,-4.43725,-0.047924699999999994,17.225641035594947,376.542,12.9052
2018-07-17 10:00:09.500000,-0.776868,-4.55243,-0.483702,17.133842809364637,376.409,12.9216
2018-07-17 10:00:09.600000,-0.997201,-4.56272,-0.153315,17.259644061554525,376.586,12.9107
2018-07-17 10:00:09.700000,-1.0590600000000001,-4.56841,-0.0198159,17.371868171683445,376.88300000000004,12.8865
2018-07-17 10:00:09.800000,-0.920516,-4.41749,0.132889,17.2953493813705,376.411,12.9041
2018-07-17 10:00:09.900000,-0.727229,-4.89329,0.273476,17.29875000248842,376.202,12.9245
2018-07-17 10:00:10,-0.917623,-4.89984,0.0633532,17.254543480749362,376.353,12.9435
2018-07-17 10:00:10.100000,-0.965053,-4.85838,-0.0487631,17.254543480749362,376.398,12.9416
2018-07-17 10:00:10.200000,-1.17204,-4.85705,-0.1071,17.189940000895888,376.565,12.9338
2018-07-17 10:00:10.300000,-1.12796,-4.377330000000001,-0.156004,17.244342453515742,376.57099999999997,12.9314
2018-07-17 10:00:10.400000,-0.86531,-4.343030000000001,-0.227131,17.314053043876413,376.55699999999996,12.9164
2018-07-17 10:00:10.500000,-0.95015,-4.08435,-0.29986799999999997,17.31065233317412,376.369,12.9216
2018-07-17 10:00:10.600000,-0.8349770000000001,-4.3118099999999995,-0.400375,17.283447364229914,376.51300000000003,12.9444
2018-07-17 10:00:10.700000,-0.457106,-4.71195,-0.217989,17.0658534798535,376.436,12.9555
2018-07-17 10:00:10.800000,-0.42752399999999996,-4.50885,-0.0963818,17.07775103768512,376.50800000000004,12.9478
2018-07-17 10:00:10.900000,-0.675222,-4.30682,-0.282335,17.164440605590016,376.635,12.9062
2018-07-17 10:00:11,-0.7958149999999999,-4.07415,-0.34559,17.324255295429225,376.532,12.9047
2018-07-17 10:00:11.100000,-1.07807,-3.9817400000000003,-0.292582,17.308951985288274,376.50800000000004,12.9372
2018-07-17 10:00:11.200000,-0.977023,-3.91983,-0.260588,17.30215064351421,376.346,12.9218
2018-07-17 10:00:11.300000,-1.17351,-4.06811,-0.422817,17.332757308588157,376.361,12.9361
2018-07-17 10:00:11.400000,-1.1767,-4.01615,-0.598458,17.290248487020165,376.39099999999996,12.9622
2018-07-17 10:00:11.500000,-1.38691,-3.8612,-0.44499099999999997,17.28684791567133,376.11400000000003,12.9847
2018-07-17 10:00:11.600000,-1.18245,-3.9566,-0.08880969999999999,17.399077281414293,376.42400000000004,13.0011
2018-07-17 10:00:11.700000,-1.1868100000000001,-3.83759,-0.20738499999999999,17.419484949832793,376.16900000000004,12.991
2018-07-17 10:00:11.800000,-1.29352,-3.7853,-0.196421,17.387173139134518,376.152,13.01
2018-07-17 10:00:11.900000,-1.3630000000000002,-3.7543699999999998,-0.207571,17.467105629877437,376.23800000000006,13.0184
2018-07-17 10:00:12,-1.3249600000000001,-3.7060000000000004,-0.06625930000000001,17.44499554317963,376.215,13.0277
2018-07-17 10:00:12.100000,-1.53661,-3.7359199999999997,-0.0667895,17.433090460264452,376.102,13.0473
2018-07-17 10:00:12.200000,-1.42706,-3.6032599999999997,-0.195569,17.07775103768512,375.853,13.0565
2018-07-17 10:00:12.300000,-1.17649,-3.9275300000000004,0.0641623,17.004669891702576,376.152,13.0492
2018-07-17 10:00:12.400000,-1.1531,-4.01967,0.12397899999999999,16.92819947692709,377.001,12.9278
2018-07-17 10:00:12.500000,-1.04656,-4.1151599999999995,0.139605,16.98767559523816,377.026,12.8408
2018-07-17 10:00:12.600000,-1.1294899999999999,-4.104030000000001,0.00946248,17.03865997770356,377.17800000000005,12.7966
2018-07-17 10:00:12.700000,-1.14499,-3.94984,0.194119,17.125343707696288,377.16,12.7803
2018-07-17 10:00:12.800000,-0.981188,-4.23934,0.0129108,17.05735537356668,376.907,12.7784
2018-07-17 10:00:12.900000,-1.0444799999999999,-4.15521,-0.112577,17.2562436693741,376.902,12.7815
2018-07-17 10:00:13,-1.08604,-3.95665,-0.119038,17.285147637462217,376.792,12.7961
2018-07-17 10:00:13.100000,-1.38351,-3.89701,0.140177,17.36676660545072,376.533,12.8314
2018-07-17 10:00:13.200000,-1.35978,-3.88458,0.040335199999999995,17.45520009406357,376.416,12.8719
2018-07-17 10:00:13.300000,-1.23665,-3.8767699999999996,0.0308607,17.123643902293395,376.184,12.9122
2018-07-17 10:00:13.400000,-1.11293,-4.273280000000001,0.040583,17.217140590161705,376.418,12.9446
2018-07-17 10:00:13.500000,-0.9785809999999999,-4.10847,0.0473872,17.172940279602585,376.85699999999997,12.9051
2018-07-17 10:00:13.600000,-0.7484390000000001,-4.28327,0.11203199999999999,17.06245422240795,376.681,12.8931
2018-07-17 10:00:13.700000,-1.1301299999999999,-4.2221400000000004,0.231473,17.200140072563386,376.62,12.882
2018-07-17 10:00:13.800000,-0.778187,-4.13071,0.230039,17.251143118430605,376.67800000000005,12.8594
2018-07-17 10:00:13.900000,-0.74639,-4.28986,0.379882,17.19844004817645,376.73400000000004,12.8643
2018-07-17 10:00:14,-0.907874,-4.16531,0.246667,17.257943862975765,376.805,12.8575
2018-07-17 10:00:14.100000,-0.98754,-3.95128,0.0673697,17.149141505912667,376.75300000000004,12.853
2018-07-17 10:00:14.200000,-0.831882,-4.060569999999999,-0.0742656,17.147441630832873,376.56699999999995,12.8547
